_id,Unnamed: 0,nyt_id,title,Amazon_url,author,publisher,description,published_date,bestseller_date,rank,rank_last_week,weeks_on_list,NYT_Price,Amazon_Price,Amazon_reviews,Amazon_rating,Amazon_Discount%
ObjectId("5c80968cd5cf373b2803c4a4"),276,5b4aa4ead3089013507db627,BLACK HILLS,http://www.amazon.com/Black-Hills-Nora-Roberts/dp/0399155872?tag=NYTBS-20,Nora Roberts,Putnam,A South Dakota wildlife biologist and an ex-cop, childhood sweethearts, reunite to pursue a serial killer.,1248566400000,1247270400000,1,0,1,26.95,7.99,695,4.6,29.65
ObjectId("5c80968cd5cf373b2803c4a5"),277,5b4aa4ead3089013507db62a,THE DEVIL’S PUNCHBOWL,http://www.amazon.com/The-Devils-Punchbowl-A-Novel/dp/B0075NRJW2?tag=NYTBS-20,Greg Iles,Scribner,The mayor of Natchez, Miss., pursues a killer who opposes his attempt to clean up riverboat gambling.,1248566400000,1247270400000,4,0,1,26.99,13.76,757,4.4,50.98
ObjectId("5c80968cd5cf373b2803c4a6"),278,5b4aa4ead3089013507db62c,BURN,http://www.amazon.com/Burn-A-Novel-Linda-Howard-ebook/dp/B001NLL8L0?tag=NYTBS-20,Linda Howard,Ballantine,A lottery winner on a luxury cruise is mysteriously taken hostage.,1248566400000,1247270400000,6,0,1,26,NaN,201,NaN,NaN
ObjectId("5c80968cd5cf373b2803c4a7"),279,5b4aa4ead3089013507db630,THE CASTAWAYS,http://www.amazon.com/The-Castaways-Novel-Elin-Hilderbrand/dp/0316132551?tag=NYTBS-20,Elin Hilderbrand,Little, Brown,A Nantucket couple drowns, raising questions and precipitating conflicts among their group of friends.,1248566400000,1247270400000,10,0,1,24.99,6.9,368,4,27.61
ObjectId("5c80968cd5cf373b2803c4a8"),280,5b4aa4ead3089013507db631,BY HERESIES DISTRESSED,http://www.amazon.com/By-Heresies-Distressed-David-Weber/dp/0765315033?tag=NYTBS-20,David Weber,Tor/Tom Doherty,Intrigue on the planet Safehold.,1248566400000,1247270400000,11,0,1,27.99,19,170,4.2,67.88
ObjectId("5c80968cd5cf373b2803c4a9"),281,5b4aa4ead3089013507db639,THE CROWNING GLORY OF CALLA LILY PONDER,http://www.amazon.com/Crowning-Glory-Calla-Lily-Ponder/dp/0060175311?tag=NYTBS-20,Rebecca Wells,Harper,NaN,1248566400000,1247270400000,19,0,0,0,7.99,295,4.2,Infinity
ObjectId("5c80968cd5cf373b2803c4aa"),282,5b4aa4ead3089013507db63b,BEST FRIENDS FOREVER,http://www.amazon.com/Best-Friends-Forever-Jennifer-Weiner/dp/0743294297?tag=NYTBS-20,Jennifer Weiner,Atria,Childhood friends, estranged in high school, reunite years later when the popular one needs the mousy one’s help.,1249171200000,1247875200000,1,0,1,26.99,11.99,334,3.4,44.42
ObjectId("5c80968cd5cf373b2803c4ab"),283,5b4aa4ead3089013507db640,RAIN GODS,http://www.amazon.com/Rain-Gods-James-Lee-Burke/dp/1439128243?tag=NYTBS-20,James Lee Burke,Simon & Schuster,A Texas sheriff investigates a mass murder of illegal aliens and tries to find the young Iraq war veteran who may have been involved — before the F.B.I. can.,1249171200000,1247875200000,6,0,1,25.99,9.49,244,4.3,36.51
ObjectId("5c80968cd5cf373b2803c4ac"),284,5b4aa4ead3089013507db644,GUARDIAN OF LIES,http://www.amazon.com/Guardian-Lies-Paul-Madriani-Novel/dp/006123091X?tag=NYTBS-20,Steve Martini,Morrow/HarperCollins,The lawyer Paul Madriani unravels a mystery involving gold coins, the C.I.A., and a weapon forgotten since the Cuban missile crisis.,1249171200000,1247875200000,10,0,1,26.99,9.99,165,4,37.01
ObjectId("5c80968cd5cf373b2803c4ad"),285,5b4aa4ead3089013507db648,UNDONE,http://www.amazon.com/Undone-A-Novel-Will-Trent/dp/0440244455?tag=NYTBS-20,Karin Slaughter,Delacorte,Dr. Sara Linton works with agents of the Georgia Bureau of Investigation to stop a killer who tortures his victims.,1249171200000,1247875200000,14,0,1,26,13.53,481,4.5,52.04
ObjectId("5c80968cd5cf373b2803c4ae"),286,5b4aa4ead3089013507db64f,THE DEFECTOR,http://www.amazon.com/The-Defector-Gabriel-Allon-Novels/dp/0399155686?tag=NYTBS-20,Daniel Silva,Putnam,When a Russian defector who once saved his life disappears, Gabriel Allon, an art restorer and occasional spy for the Israeli secret service, attempts to rescue him.,1249776000000,1248480000000,1,0,1,26.95,9.99,911,4.6,37.07
ObjectId("5c80968cd5cf373b2803c4af"),287,5b4aa4ead3089013507db652,TWENTIES GIRL,http://www.amazon.com/Twenties-Girl-Novel-Sophie-Kinsella-ebook/dp/B002HFJ77S?tag=NYTBS-20,Sophie Kinsella,Dial,A young woman is haunted by the spirit of her great-aunt, who wants her to find a missing necklace.,1249776000000,1248480000000,4,0,1,26,7.99,708,4.4,30.73
ObjectId("5c80968cd5cf373b2803c4b0"),288,5b4aa4ead3089013507db656,FIRE AND ICE,http://www.amazon.com/Fire-Ice-Beaumont-Brady-Novel/dp/0061239224?tag=NYTBS-20,J A Jance,Morrow/HarperCollins,The Seattle investigator J.  P. Beaumont finds that his pursuit of a murderer leads him into the territory of Joanna Brady, an Arizona sheriff.,1249776000000,1248480000000,8,0,1,25.99,11.99,504,4.4,46.13
ObjectId("5c80968cd5cf373b2803c4b1"),289,5b4aa4ead3089013507db65f,STORM CYCLE,http://www.amazon.com/Storm-Cycle-Iris-Johansen/dp/0312368038?tag=NYTBS-20,Iris Johansen and Roy Johansen,St. Martin’s,NaN,1249776000000,1248480000000,17,0,0,0,7.99,119,4.3,Infinity
ObjectId("5c80968cd5cf373b2803c4b2"),290,5b4aa4ead3089013507db663,THE GIRL WHO PLAYED WITH FIRE,http://www.amazon.com/Girl-Played-Fire-Millennium-Trilogy/dp/0307476154?tag=NYTBS-20,Stieg Larsson,Knopf,A Swedish hacker becomes a murder suspect.,1250380800000,1249084800000,1,0,1,25.95,9.99,14698,4.6,38.5
ObjectId("5c80968cd5cf373b2803c4b3"),291,5b4aa4ead3089013507db669,HOT PURSUIT,http://www.amazon.com/Hot-Pursuit-A-Novel-Troubleshooters-ebook/dp/B001NLL7NO?tag=NYTBS-20,Suzanne Brockmann,Ballantine,Alyssa Locke, the team leader of the security agency Troubleshooters, Inc., is captured by a serial killer.,1250380800000,1249084800000,7,0,1,26,NaN,97,4.2,NaN
ObjectId("5c80968cd5cf373b2803c4b4"),292,5b4aa4ead3089013507db677,BAD MOON RISING,http://www.amazon.com/Bad-Moon-Rising-Dark-Hunter-Novels-ebook/dp/B002KLHER4?tag=NYTBS-20,Sherrilyn Kenyon,St. Martin’s,Book 18 of the Dark-Hunter paranormal series.,1250985600000,1249689600000,1,0,1,24.99,NaN,279,NaN,NaN
ObjectId("5c80968cd5cf373b2803c4b5"),293,5b4aa4ead3089013507db678,THAT OLD CAPE MAGIC,http://www.amazon.com/That-Cape-Magic-Richard-Russo-ebook/dp/B002JRQM6I?tag=NYTBS-20,Richard Russo,Knopf,A long-married couple wrestle with their dissatisfactions during a Cape Cod weekend; by the author of “Empire Falls.”,1250985600000,1249689600000,2,0,1,25.95,11.99,287,3.6,46.2
ObjectId("5c80968cd5cf373b2803c4b6"),294,5b4aa4ead3089013507db67b,INHERENT VICE,http://www.amazon.com/Inherent-Vice-Thomas-Pynchon/dp/1594202249?tag=NYTBS-20,Thomas Pynchon,Penguin Press,A pothead private eye in Los Angeles, circa 1970.,1250985600000,1249689600000,5,0,1,27.95,11.99,414,3.7,42.9
ObjectId("5c80968cd5cf373b2803c4b7"),295,5b4aa4ead3089013507db67d,THE TRAFFICKERS,http://www.amazon.com/The-Traffickers-Badge-Honor-Book/dp/0515148067?tag=NYTBS-20,WEB Griffin and William E Butterworth IV,Putnam,A Philadelphia cop joins forces with a Texas Ranger to track a gang connected to the Mexican drug cartel; part of the Badge of Honor series.,1250985600000,1249689600000,7,0,1,26.95,9.99,199,3.6,37.07
ObjectId("5c80968cd5cf373b2803c4b8"),296,5b4aa4ead3089013507db681,RULES OF VENGEANCE,http://www.amazon.com/Rules-Vengeance-Christopher-Reich-ebook/dp/B001NLKY2O?tag=NYTBS-20,Christopher Reich,Doubleday,A doctor is drawn into a world of international espionage; a sequel to “Rules of Deception.”,1250985600000,1249689600000,11,0,1,25.95,NaN,126,4.2,NaN
ObjectId("5c80968cd5cf373b2803c4b9"),297,5b4aa4ead3089013507db685,THE WINDS OF DUNE,http://www.amazon.com/The-Winds-Dune-Heroes/dp/0765322722?tag=NYTBS-20,Brian Herbert and Kevin J Anderson,Tor/ Tom Doherty,Frank Herbert’s son and his collaborator, drawing on Herbert’s notes on the “Dune” series, pick up the story after the events of “Dune Messiah,” following Jessica, the mother of the emperor Paul Atreides.,1250985600000,1249689600000,15,0,1,27.99,15.39,145,3.8,54.98
ObjectId("5c80968cd5cf373b2803c4ba"),298,5b4aa4ead3089013507db689,DRAGONS OF THE HOURGLASS MAGE,http://www.amazon.com/Dragons-Hourglass-Mage-Chronicles-Volume/dp/0786949163?tag=NYTBS-20,Margaret Weis and Tracy Hickman,Wizards of the Coast,NaN,1250985600000,1249689600000,19,0,0,0,NaN,135,4.2,NaN
ObjectId("5c80968cd5cf373b2803c4bb"),299,5b4aa4ead3089013507db68b,SOUTH OF BROAD,http://www.amazon.com/South-Broad-Pat-Conroy/dp/B007CGWF1M?tag=NYTBS-20,Pat Conroy,Nan A. Talese/Doubleday,An unlikely group’s friendship from the ’60s to the ’80s, and from South Carolina to San Francisco; by the author of "The Prince of Tides.",1251590400000,1250294400000,1,0,1,29.95,13.99,1459,4.1,46.71
ObjectId("5c80968cd5cf373b2803c4bc"),300,5b4aa4ead3089013507db68c,SMASH CUT,http://www.amazon.com/Smash-Cut-Novel-Sandra-Brown/dp/1416563083?tag=NYTBS-20,Sandra Brown,Simon & Schuster,A publicity-seeking lawyer tries to get to the bottom of who murdered a wealthy executive.,1251590400000,1250294400000,2,0,1,26.99,8.99,377,4.5,33.31
ObjectId("5c80968cd5cf373b2803c4bd"),301,5b4aa4ead3089013507db690,THE ELEVENTH VICTIM,http://www.amazon.com/The-Eleventh-Victim-Nancy-Grace-ebook/dp/B002JB3ECE?tag=NYTBS-20,Nancy Grace,Hyperion,A prosecutor turned therapist is drawn back to crime-fighting when her clients start getting murdered one by one.,1251590400000,1250294400000,6,0,1,25.99,7.99,226,3.8,30.74
ObjectId("5c80968cd5cf373b2803c4be"),302,5b4aa4ead3089013507db693,THE MAGICIANS,http://www.amazon.com/The-Magicians-Novel-Lev-Grossman/dp/0452296293?tag=NYTBS-20,Lev Grossman,Viking,After attending sorcery college, a young man lives the hedonist’s life in Manhattan, dealing with crises existential and otherwise.,1251590400000,1250294400000,9,0,1,26.95,10.87,2510,3.5,40.33
ObjectId("5c80968cd5cf373b2803c4bf"),303,5b4aa4ead3089013507db698,BLINDMAN'S BLUFF,http://www.amazon.com/Blindmans-Bluff-Decker-Lazarus-Novels/dp/0061702323?tag=NYTBS-20,Faye Kellerman,Morrow/HarperCollins,Decker and Lazarus become embroiled in the case of a murdered shopping-mall magnate.,1251590400000,1250294400000,14,0,1,25.99,8.99,131,4.2,34.59
ObjectId("5c80968cd5cf373b2803c4c0"),304,5b4aa4ead3089013507db699,INTERVENTION,http://www.amazon.com/Intervention-Robin-Cook/dp/B0051BNRYO?tag=NYTBS-20,Robin Cook,Putnam,A potentially explosive archaeological discovery reconnects a medical seeker, a biblical scholar and a New York bishop, long-ago college classmates.,1251590400000,1250294400000,15,0,1,25.95,5,206,2.8,19.27
ObjectId("5c80968cd5cf373b2803c4c1"),305,5b4aa4ead3089013507db6a0,THE WHITE QUEEN,http://www.amazon.com/The-White-Queen-Cousins-War/dp/1476735484?tag=NYTBS-20,Philippa Gregory,Touchstone/Simon & Schuster,The author of "The Other Boleyn Girl" reaches back to the War of the Roses for more palace intrigue.,1252195200000,1250899200000,2,0,1,25.99,12.99,1494,4.3,49.98
ObjectId("5c80968cd5cf373b2803c4c2"),306,5b4aa4ead3089013507db6a1,DREAMFEVER,http://www.amazon.com/Dreamfever-Fever-Series-Book-4-ebook/dp/B002LDM8WW?tag=NYTBS-20,Karen Marie Moning,Delacorte,MacKlaya finds herself under the erotic spell of a Fae master.,1252195200000,1250899200000,3,0,1,26,7.99,681,4.7,30.73
ObjectId("5c80968cd5cf373b2803c4c3"),307,5b4aa4ead3089013507db6a5,ABYSS,http://www.amazon.com/Abyss-Star-Wars-Fate-Legends/dp/0345509188?tag=NYTBS-20,Troy Denning,Del Rey/Ballantine/Lucas,In a "Star Wars" book, Luke Skywalker goes to the Mind Walkers'' world to try to redeem the Jedi.,1252195200000,1250899200000,7,0,1,27,12.95,69,4.1,47.96
ObjectId("5c80968cd5cf373b2803c4c4"),308,5b4aa4ead3089013507db6a8,THE LAW OF NINES,http://www.amazon.com/The-Law-Nines-Terry-Goodkind/dp/0399156046?tag=NYTBS-20,Terry Goodkind,Putnam,A struggling artist saves a woman''s life, inherits land and becomes a target.,1252195200000,1250899200000,10,0,1,27.95,13.99,425,4,50.05
ObjectId("5c80968cd5cf373b2803c4c5"),309,5b4aa4ead3089013507db6ab,VANISHED,http://www.amazon.com/Vanished-Nick-Heller-Joseph-Finder-ebook/dp/B002EQAOFO?tag=NYTBS-20,Joseph Finder,St. Martin''s,An investigator sets out to find his brother, who works for a huge defense contractor and has disappeared.,1252195200000,1250899200000,13,0,1,25.99,9.99,423,4.1,38.44
ObjectId("5c80968cd5cf373b2803c4c6"),310,5b4aa4ead3089013507db6ad,A PRINCESS OF LANDOVER,http://www.amazon.com/A-Princess-Landover-Terry-Brooks-ebook/dp/B002LA0ACK?tag=NYTBS-20,Terry Brooks,Ballantine,The king of Landover wants his princesss daughter to learn responsibility, but she runs away to learn sorcery.,1252195200000,1250899200000,15,0,1,26,NaN,143,4.2,NaN
ObjectId("5c80968cd5cf373b2803c4c7"),311,5b4aa4ead3089013507db6b3,ALEX CROSS’S ‘TRIAL’,http://www.amazon.com/Alex-Crosss-Trial-James-Patterson/dp/0446557781?tag=NYTBS-20,James Patterson and Richard DiLallo,Little, Brown,The detective Alex Cross writes a novel about his great-uncle, who fought the Klan.,1252800000000,1251504000000,1,0,1,27.99,9.99,1754,4.4,35.69
ObjectId("5c80968cd5cf373b2803c4c8"),312,5b4aa4ead3089013507db6b6,206 BONES,http://www.amazon.com/206-Bones-Novel-Temperance-Brennan-ebook/dp/B001NLL7K2?tag=NYTBS-20,Kathy Reichs,Scribner,Temperance Brennan is accused of mishandling an autopsy.,1252800000000,1251504000000,4,0,1,26.99,NaN,329,4.4,NaN
ObjectId("5c80968cd5cf373b2803c4c9"),313,5b4aa4ead3089013507db6bb,EVEN MONEY,http://www.amazon.com/Even-Money-Dick-Francis-ebook/dp/B002DW92SO?tag=NYTBS-20,Dick Francis and Felix Francis,Putnam,A bookmaker learns that his father, whom he had believed was long dead, was the chief suspect in the murder of his mother.,1252800000000,1251504000000,9,0,1,26.95,5.99,118,4.1,22.23
ObjectId("5c80968cd5cf373b2803c4ca"),314,5b4aa4ead3089013507db6bf,THE SWORD OF THE LADY,http://www.amazon.com/The-Sword-Lady-Change-Series/dp/0451463080?tag=NYTBS-20,S M Stirling,Roc,Adventures in a postapocalypse America.,1252800000000,1251504000000,13,0,1,25.95,9.24,129,4.3,35.61
ObjectId("5c80968cd5cf373b2803c4cb"),315,5b4aa4ead3089013507db6c2,RESURRECTING MIDNIGHT,http://www.amazon.com/Resurrecting-Midnight-Eric-Jerome-Dickey/dp/0525950575?tag=NYTBS-20,Eric Jerome Dickey,Dutton,Gideon, an international assassin, travels to Argentina in pursuit of a dangerous assignment.,1252800000000,1251504000000,16,0,1,26.95,15,213,4.5,55.66
ObjectId("5c80968cd5cf373b2803c4cc"),316,5b4aa4ead3089013507db6c7,DARK SLAYER,http://www.amazon.com/Dark-Slayer-Carpathian-Christine-Feehan/dp/0425229734?tag=NYTBS-20,Christine Feehan,Berkley,A slayer who travels with a wolf pack frees a Dragon­seeker from prison and falls in love with him; a Carpathian novel.,1253404800000,1252108800000,1,0,1,25.95,12.98,400,4.7,50.02
ObjectId("5c80968cd5cf373b2803c4cd"),317,5b4aa4ead3089013507db6ca,SPARTAN GOLD,http://www.amazon.com/Spartan-Gold-A-Fargo-Adventure/dp/0399156429?tag=NYTBS-20,Clive Cussler with Grant Blackwood,Putnam,Husband-and-wife treasure hunters search for bottles of wine from Napoleon’s “lost cellar.”,1253404800000,1252108800000,4,0,1,26.96,9.99,464,4.1,37.05
ObjectId("5c80968cd5cf373b2803c4ce"),318,5b4aa4ead3089013507db6cd,HOMER & LANGLEY,http://www.amazon.com/Doctorow-Homer-Langley-DECKLE-Edition/dp/B0030RGMF2?tag=NYTBS-20,E L Doctorow,Random House,The lives of the reclusive Collyer brothers; by the author of “Ragtime.”,1253404800000,1252108800000,7,0,1,26,6.2,308,4.1,23.85
ObjectId("5c80968cd5cf373b2803c4cf"),319,5b4aa4ead3089013507db6d0,A GATE AT THE STAIRS,http://www.amazon.com/Gate-at-Stairs-Lorrie-Moore/dp/0375409289?tag=NYTBS-20,Lorrie Moore,Knopf,A Midwestern college student takes a job as a nanny with a couple on the eve of adoption.,1253404800000,1252108800000,10,0,1,25.95,8.99,286,2.9,34.64
ObjectId("5c80968cd5cf373b2803c4d0"),320,5b4aa4ead3089013507db6d4,THE SPIRE,http://www.amazon.com/The-Spire-Richard-North-Patterson/dp/0805087737?tag=NYTBS-20,Richard North Patterson,Holt,A new college president opens an inquiry into a  murder that occurred when he was a student.,1253404800000,1252108800000,14,0,1,26,8.61,110,3.9,33.12
ObjectId("5c80968cd5cf373b2803c4d1"),321,5b4aa4ead3089013507db6d6,EVIL AT HEART,http://www.amazon.com/Heart-Archie-Sheridan-Gretchen-Lowell/dp/0312368488?tag=NYTBS-20,Chelsea Cain,Minotaur,Gretchen Lowell, serial killer, and Archie Sheridan, the Portland detective who pursues her, have come to an agreement, but then another body turns up.,1253404800000,1252108800000,16,0,1,24.99,7.99,192,4.2,31.97
ObjectId("5c80968cd5cf373b2803c4d2"),322,5b4aa4ead3089013507db6da,GREEN,http://www.amazon.com/Green-The-Circle-Book-Beginning/dp/1595542884?tag=NYTBS-20,Ted Dekker,Thomas Nelson,NaN,1253404800000,1252108800000,20,0,0,0,4.43,326,4.1,Infinity
ObjectId("5c80968cd5cf373b2803c4d3"),323,5b4aa4ead3089013507db6db,THE LAST SONG,http://www.amazon.com/The-Last-Song-Nicholas-Sparks-ebook/dp/B002M2AT0K?tag=NYTBS-20,Nicholas Sparks,Grand Central,A 17-year-old girl spends the summer with her divorced father in North Carolina and finds many kinds of love.,1254009600000,1252713600000,1,0,1,24.99,7.99,1244,4.6,31.97
ObjectId("5c80968cd5cf373b2803c4d4"),324,5b4aa4ead3089013507db6e2,DEXTER BY DESIGN,http://www.amazon.com/Dexter-Design-Morgan-4-ebook/dp/B002LVUMLS?tag=NYTBS-20,Jeff Lindsay,Doubleday,A serial killer who arranges victims in artful poses challenges the Miami Police Department and its blood splatter analyst, Dexter.,1254009600000,1252713600000,8,0,1,25,NaN,224,4.1,NaN
ObjectId("5c80968cd5cf373b2803c4d5"),325,5b4aa4ead3089013507db6ea,THE GOLDEN CITY,http://www.amazon.com/The-Golden-City-Fourth-Trilogy/dp/0385514301?tag=NYTBS-20,John Twelve Hawks,Doubleday,NaN,1254009600000,1252713600000,16,0,0,0,12.68,119,3.7,Infinity
ObjectId("5c80968cd5cf373b2803c4d6"),326,5b4aa4ead3089013507db6ed,DAY AFTER NIGHT,http://www.amazon.com/Day-After-Night-A-Novel/dp/0743299841?tag=NYTBS-20,Anita Diamant,Scribner,NaN,1254009600000,1252713600000,19,0,0,0,13.98,284,4.2,Infinity
ObjectId("5c80968cd5cf373b2803c4d7"),327,5b4aa4ead3089013507db6ef,THE LOST SYMBOL,http://www.amazon.com/The-Lost-Symbol-Featuring-Langdon-ebook/dp/B002KQ6BT6?tag=NYTBS-20,Dan Brown,Doubleday,Robert Langdon among the Masons.,1254614400000,1253318400000,1,0,1,29.95,9.99,5649,4,33.36
ObjectId("5c80968cd5cf373b2803c4d8"),328,5b4aa4ead3089013507db701,THE WAR AFTER ARMAGEDDON,http://www.amazon.com/The-After-Armageddon-Ralph-Peters-ebook/dp/B002OKZCTI?tag=NYTBS-20,Ralph Peters,Forge,NaN,1254614400000,1253318400000,19,0,0,0,NaN,143,NaN,NaN
ObjectId("5c80968cd5cf373b2803c4d9"),329,5b4aa4ead3089013507db704,AN ECHO IN THE BONE,http://www.amazon.com/An-Echo-Bone-Novel-Outlander/dp/0440245680?tag=NYTBS-20,Diana Gabaldon,Delacorte,Jamie Fraser and his time-traveling wife, Claire, encounter pirates on the high seas; the seventh Outlander novel.,1255219200000,1253923200000,2,0,1,30,9.99,4849,4.7,33.3
ObjectId("5c80968cd5cf373b2803c4da"),330,5b4aa4ead3089013507db707,HOTHOUSE ORCHID,http://www.amazon.com/Hothouse-Orchid-Holly-Barker-Stuart/dp/0399156011?tag=NYTBS-20,Stuart Woods,Putnam,A C.I.A. special agent finds that much has changed, and not for the better, when she returns to her Florida hometown.,1255219200000,1253923200000,5,0,1,25.95,9.99,160,4.2,38.5
ObjectId("5c80968cd5cf373b2803c4db"),331,5b4aa4ead3089013507db70a,THE YEAR OF THE FLOOD,http://www.amazon.com/The-Year-Flood-A-Novel/dp/0385528779?tag=NYTBS-20,Margaret Atwood,Nan A. Talese/Doubleday,In a violent future society, survivors of a catastrophic pandemic make their way.,1255219200000,1253923200000,8,0,1,26.95,19.49,646,4.2,72.32
ObjectId("5c80968cd5cf373b2803c4dc"),332,5b4aa4ead3089013507db70b,HARDBALL,http://www.amazon.com/Hardball-V-I-Warshawski-Novel-Paretsky/dp/0399155937?tag=NYTBS-20,Sara Paretsky,Putnam,Searching for an old woman’s missing son, V. I. Warshawski, the Chicago private investigator, is plunged into the politics of the 1960s.,1255219200000,1253923200000,9,0,1,26.95,4.94,151,4.3,18.33
ObjectId("5c80968cd5cf373b2803c4dd"),333,5b4aa4ead3089013507db70d,A CHANGE IN ALTITUDE,http://www.amazon.com/A-Change-Altitude-Novel/dp/0316020710?tag=NYTBS-20,Anita Shreve,Little, Brown,A young woman’s life is transformed by a mountain-climbing accident in Kenya.,1255219200000,1253923200000,11,0,1,26.99,5.99,238,3.4,22.19
ObjectId("5c80968cd5cf373b2803c4de"),334,5b4aa4ead3089013507db70f,THE LOST ART OF GRATITUDE,http://www.amazon.com/The-Lost-Art-Gratitude-Dalhousie/dp/B00C2HHB7Y?tag=NYTBS-20,Alexander McCall Smith,Pantheon,Edinburgh’s Isabel Dalhousie in the sixth Sunday Philosophy Club novel.,1255219200000,1253923200000,13,0,1,23.95,11.3,102,4.3,47.18
